NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32926,0.34332,0.15516,0.0883,0.13917,0.29032,0.37084,0.38829,0.37542,0.31975,0.23418,0.17472,0.18724,0.21003,0.26617,0.33919,0.3734,0.36276,0.32543
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29136,0.31233,0.13742,0.074758,0.10026,0.24189,0.33142,0.39001,0.39713,0.3508,0.24264,0.13561,0.10349,0.13567,0.19671,0.2908,0.32734,0.33025,0.32143
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22871,0.24459,0.080629,0.031921,0.05876,0.20878,0.32833,0.41018,0.42753,0.38569,0.29306,0.16347,0.072874,0.068185,0.11348,0.20741,0.27331,0.30141,0.31582
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19582,0.16332,-0.0013513,-0.03833,0.00029516,0.16695,0.31795,0.41611,0.44571,0.41031,0.33162,0.2228,0.090881,0.024312,0.049699,0.13374,0.22085,0.28337,0.31511
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10036,-0.079778,-0.10465,-0.035906,0.10863,0.24589,0.37651,0.43788,0.43969,0.38442,0.29653,0.12043,-0.022595,-0.013628,0.079893,0.1579,0.26461,0.28625
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.045738,-0.13049,NaN,-0.05956,0.053683,0.16549,0.32637,0.41753,0.44676,0.38053,0.27609,0.097896,-0.085821,-0.076238,0.0076262,0.10373,0.23047,0.21411
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.072311,0.10192,0.21194,0.30555,0.36392,0.31598,0.23477,0.070044,-0.13113,-0.14624,-0.067686,0.0014749,0.11812,0.12381
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22863,0.27353,0.30251,NaN,NaN,NaN,NaN,-0.18996,-0.15949,-0.12812,-0.0060726,0.075793
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.079773,-0.007973
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.089305
