0.0092176,0.025274,0.044543,0.033208,0.023788,0.014232,0.0086539,0.0014392,-0.0024085,-0.0017988,-0.0060758,-0.0078312,-0.024223,-0.00070633,0.00013756,-0.0052399,-0.012493,-0.0046556,-0.011773,-0.021178,-0.026407,-0.021394,-0.013084,-0.0077328,-0.0047588,-0.0014754,0.0014896,0.0038559,0.0059241,0.006773,0.0068321,0.0065224
0.0092015,0.015864,0.039132,0.041106,0.032802,0.028153,0.020743,0.0037695,-0.00081105,-0.0094524,-0.0061425,-0.011172,-0.0054428,-0.0045541,-0.0016886,-0.0074461,-0.010225,-0.016245,-0.0056307,-0.014838,-0.023962,-0.021698,-0.013024,-0.007849,-0.0055848,-0.0022952,0.00078512,0.0027304,0.0044488,0.0055492,0.0060262,0.0064518
0.018045,0.011512,0.022788,0.028317,0.027781,0.035958,0.031293,0.0135,-0.00019342,-0.0071632,-0.01778,-0.010646,-0.0092239,-0.0031552,-0.0026772,-0.0041887,-0.003808,-0.023453,-0.030732,-0.0086952,-0.018603,-0.020969,-0.013478,-0.0082324,-0.0064926,-0.0034174,-4.3811e-05,0.0017739,0.0033138,0.0044412,0.0050678,0.0059982
0.024911,0.019747,0.013838,0.015649,0.020478,0.0062335,0.0080058,0.015032,-0.0007551,-0.0089278,-0.0292,-0.011173,-0.012348,-0.0072828,-0.0065772,-0.0090808,-0.01183,-0.010894,-0.0082844,-0.040164,-0.014011,-0.018655,-0.013794,-0.0089234,-0.0069872,-0.0042159,-0.00073972,0.0013583,0.0026668,0.003641,0.0043661,0.0055277
0.023461,0.019531,0.0164,0.0067072,0.023854,0.0078003,0.010563,0.0052084,-0.00023518,-0.01499,-0.0071351,-0.015436,-0.01382,-0.0083068,-0.0060526,-0.0064681,-0.011325,-0.018576,-0.017817,-0.012023,-0.011775,-0.014774,-0.01347,-0.0098649,-0.0075938,-0.0049755,-0.0016097,0.0010918,0.0024923,0.0030001,0.0039576,0.0053929
0.01439,0.019728,0.010435,0.018808,0.023803,0.0098893,0.013036,0.0071975,0.0010436,-0.0034283,-0.011703,-0.016948,-0.012349,-0.00658,-0.0031628,-0.020318,-0.034205,-0.012595,-0.020421,-0.015658,-0.01131,-0.011805,-0.01326,-0.011357,-0.0087084,-0.0059235,-0.0022446,0.0010495,0.0024912,0.0023619,0.003146,0.005039
0.007418,0.0083361,0.010935,0.025602,0.023856,0.012928,0.014342,0.0072076,-0.00033241,-0.0065703,-0.013431,-0.015172,-0.010723,-0.0061162,-0.026224,-0.018505,-0.024486,-0.055139,-0.01741,-0.017543,-0.011496,-0.010259,-0.013088,-0.012287,-0.0090391,-0.0056711,-0.0016198,0.0016285,0.0024872,0.0015459,0.0014595,0.00303
0.0097955,0.009362,0.017929,0.017949,0.0098694,0.016004,0.013962,0.0059186,-0.002638,-0.010133,-0.015478,-0.01505,-0.01038,-0.0055711,-0.028926,-0.02439,-0.023843,-0.042219,-0.01597,-0.018129,-0.010848,-0.0090278,-0.012829,-0.012251,-0.0080312,-0.0038168,0.00027195,0.0025698,0.0099685,0.0070483,0.0050807,0.00028733
0.0089487,0.011142,0.019408,0.036231,0.014604,0.017129,0.011535,0.0045547,-0.0045299,-0.013008,-0.017443,-0.015008,-0.0086321,-0.029455,-0.023796,-0.021495,-0.019454,-0.026851,-0.015726,-0.017075,-0.0093384,-0.0083308,-0.013548,-0.012295,-0.006603,-0.0017712,0.0020484,0.011704,0.0070929,0.0031025,0.002002,0.0014416
0.0096488,0.023464,0.031866,0.014322,0.02187,0.018669,0.011064,0.0039562,-0.0051873,-0.012853,-0.01529,-0.011936,-0.0066513,-0.026023,-0.0028027,-0.026063,-0.0036507,-0.0064209,-0.015371,-0.015821,-0.0087703,-0.0088497,-0.014801,-0.011944,-0.0047561,0.00044872,0.0026845,0.008166,0.0020635,-0.0012564,-0.0012404,-0.0020118
0.0088484,0.023046,0.0094149,0.020622,0.027833,0.02154,0.0124,0.0040698,-0.0048,-0.011495,-0.011905,-0.0081658,-0.0065843,-0.0063002,-0.0080414,-0.0094249,-0.0078798,-0.062908,-0.013536,-0.014735,-0.0090538,-0.0091476,-0.014454,-0.0097219,-0.00225,0.0018934,0.0084401,0.0036033,-0.0013121,-0.0019783,-0.00096919,-0.0010568
0.0026955,0.0054102,0.011078,0.021976,0.026978,0.021993,0.012923,0.0048982,-0.0025741,-0.0088497,-0.0086152,-0.0055548,-0.0065961,-0.010247,-0.01452,-0.015625,-0.010506,-0.069982,-0.011261,-0.012659,-0.008654,-0.0083704,-0.012203,-0.006832,-0.00029235,0.0015978,0.00413,0.0012275,-0.001284,0.00056835,0.00031195,-0.0013016
0.0039473,0.0062775,0.009659,0.017238,0.02219,0.01989,0.013474,0.007236,0.0016105,-0.004361,-0.0060025,-0.0039307,-0.005034,-0.010266,-0.014837,-0.014351,-0.010078,-0.0080418,-0.0099168,-0.010566,-0.0075889,-0.0077375,-0.0095567,-0.0047128,-0.00018244,0.0074837,0.0026171,0.00047471,0.000988,0.0025932,0.00028193,-0.0028107
0.003646,0.0057895,0.007612,0.012632,0.01834,0.018877,0.015053,0.010503,0.0056328,-0.00070183,-0.0042547,-0.036657,-0.037559,-0.0091177,-0.012047,-0.010519,-0.0084105,-0.0080987,-0.010019,-0.010131,-0.0078589,-0.0071974,-0.0059873,-0.0021925,0.0016998,0.0037598,0.0024485,0.0021238,0.0029539,0.0024957,-0.0015808,-0.0049227
0.0032993,0.0047207,0.0060115,0.0095857,0.015392,0.01837,0.016723,0.01321,0.0081414,0.0019115,-0.0030144,-0.0043889,-0.0056775,-0.0087241,-0.0097959,-0.0079784,-0.0075328,-0.008919,-0.010807,-0.010888,-0.0095924,-0.0066111,-0.0020585,0.00093587,0.0041399,0.0018412,0.0022086,0.0042361,0.0037371,0.0012219,-0.0028048,-0.0061941
0.0032101,0.00366,0.004309,0.0069209,0.011635,0.016172,0.016788,0.013979,0.0092762,0.0043058,-0.00055809,-0.0033362,-0.0046389,-0.0061251,-0.0065896,-0.004986,-0.0050119,-0.0074152,-0.010106,-0.011925,-0.011695,-0.0067485,-0.00027352,0.001394,0.0027619,0.00072366,0.0024559,0.0051606,0.0038617,-0.0001043,-0.0041541,-0.0084296
0.0029861,0.0027136,0.0030937,0.0051193,0.0089875,0.013866,0.015739,0.013831,0.010125,0.0061196,0.0018995,-0.00064476,-0.0020669,-0.0033293,-0.0038067,-0.002263,-0.0016518,-0.0040433,-0.0087821,-0.014021,-0.015057,-0.0077049,-0.0088573,-0.0023931,-0.0011769,0.0017697,0.004478,0.0040805,0.0027019,-0.001239,-0.0059298,-0.0074868
0.0028803,0.0020308,0.0021443,0.003995,0.0081844,0.012792,0.014861,0.013793,0.011205,0.0075949,0.0032458,0.00064257,-0.00098369,-0.0022323,-0.0028049,-0.0015893,-0.0015241,-0.013145,-0.007234,-0.016206,-0.018769,-0.0094859,-0.018532,-0.010226,-0.0045343,0.0029623,0.0073246,0.0058876,0.0017672,-0.0013509,-0.0041188,-0.0048004
0.0029845,0.0015084,0.00082843,0.0030208,0.007665,0.011729,0.013408,0.013138,0.012215,0.0091865,0.0040648,0.00087126,-0.00055964,-0.0015795,-0.002013,-0.0013698,-0.00048753,-0.0011421,-0.0051355,-0.014695,-0.020448,-0.013036,-0.02976,-0.016979,-0.0066477,0.0040012,0.0073649,0.0046376,0.0010118,0.00025124,-0.00017521,-0.00077864
0.0028249,0.00099943,3.963e-05,0.0024566,0.0065607,0.0098686,0.011073,0.011531,0.012535,0.011079,0.0056885,0.001836,0.00055346,-0.00066281,-0.0012329,-0.0011315,-0.00051896,-0.0040761,-0.017743,-0.0089297,-0.018612,-0.017487,-0.0090539,-0.0040581,-0.0036493,0.0051118,0.0051188,0.002219,0.00037204,0.0019612,0.0019864,0.00066425
0.0021934,0.00072475,0.00065747,0.0027513,0.0054409,0.0077597,0.0081855,0.008782,0.011437,0.012476,0.0083118,0.0040846,0.0021318,0.00024775,-0.00069869,-0.00091613,-0.00043897,-0.00036517,-0.005133,-0.029191,-0.014321,-0.020757,-0.014332,-0.0059068,9.0688e-05,0.010433,0.0061053,-5.4418e-05,-0.00050766,0.0021025,0.0016355,-0.00076365
0.00089655,0.00061711,0.0018571,0.0032095,0.0041502,0.0048127,0.0043261,0.00464,0.0083988,0.012119,0.010861,0.0072005,0.0043165,0.0018092,-0.0002153,-0.0013933,-0.0011147,-0.00095114,0.00088821,-0.014239,-0.010564,-0.020811,-0.014977,-0.0057058,-0.00024931,0.0102,0.0046708,-0.0026352,-0.002184,0.0026734,0.0012952,-0.0018676
-0.00066829,-9.3367e-05,0.001784,0.002502,0.0020936,0.0017482,0.00052445,0.00055285,0.0047339,0.010339,0.012549,0.010532,0.0071467,0.0038989,0.00051483,-0.0027036,-0.0038071,-0.0014594,-0.0012393,-0.010151,-0.063096,-0.020618,-0.075833,-0.029513,-0.0036986,0.0034099,-0.001978,-0.00606,-0.0032462,0.0029463,0.0026907,-0.00067609
-0.0018318,-0.0010695,0.00095689,0.001002,-4.0865e-05,-0.0005379,-0.0020062,-0.0023314,0.0018351,0.0083572,0.013385,0.013184,0.0094527,0.0054877,0.001436,-0.0035753,-0.0078424,-0.0055887,-0.018881,-0.016811,-0.0068707,-0.017748,-0.016883,-0.0070629,-0.013824,-0.006939,-0.010176,-0.0074681,-0.0027549,0.0042893,0.0052665,0.0047372
-0.0020487,-0.0017183,0.0002258,-0.00028315,-0.0016475,-0.0023022,-0.0036967,-0.0037465,0.00031192,0.0070854,0.013439,0.014287,0.010273,0.0061696,0.0025572,-0.0023969,-0.0097846,-0.012904,-0.0073957,-0.038931,-0.0051038,-0.0097156,-0.010752,-0.0078112,-0.0043834,-0.0029074,-0.015079,-0.010888,-0.0017542,0.0070141,0.0076892,0.011147
-0.0018159,-0.0020366,-0.00062637,-0.0013491,-0.0028962,-0.0041245,-0.0052533,-0.0042348,-2.9203e-05,0.0062056,0.012251,0.013232,0.0097988,0.0065153,0.0042192,0.0010053,-0.0067212,-0.016286,-0.016768,-0.0084219,-0.028508,-0.0032679,-0.004217,-0.0044865,-0.0041539,-0.0046492,-0.018543,-0.0093828,-0.0025223,0.003687,0.0051434,0.011375
-0.001498,-0.0021707,-0.0015836,-0.002129,-0.0036843,-0.0056136,-0.0065013,-0.0042938,0.00029524,0.0053995,0.0099883,0.011211,0.009384,0.0074208,0.0062498,0.0043289,-0.0012989,-0.011081,-0.016786,-0.01141,-0.0038846,-0.00034501,-0.00038975,-0.0021951,-0.0045852,-0.0064165,-0.0045778,-0.0011713,-0.0054048,-0.00069284,0.0036509,0.0082275
-0.00080332,-0.0020809,-0.0022724,-0.002427,-0.0037716,-0.0060764,-0.006953,-0.0044517,8.0031e-05,0.0042386,0.0075783,0.0092284,0.0091906,0.0088074,0.0083454,0.0063044,0.0025544,-0.0040126,-0.010035,-0.0095849,-0.0046499,-0.0011687,-0.0010422,-0.0030721,-0.0059863,-0.008152,-0.0070214,-0.0035892,-0.001292,-0.0036976,0.0031628,0.0031362
0.00018247,-0.0017667,-0.0026607,-0.0027531,-0.0039597,-0.0060767,-0.0069664,-0.0049833,-0.0010829,0.0025864,0.0051777,0.0070515,0.0087739,0.010309,0.01107,0.0087937,0.0051759,0.00043975,-0.0042415,-0.0062205,-0.0051492,-0.003795,-0.0042552,-0.0059968,-0.0080073,-0.0096025,-0.0094453,-0.0066254,-0.0023615,0.00081096,0.0014649,0.00039305
0.0012059,-0.0014535,-0.0029616,-0.0034003,-0.004659,-0.0064125,-0.0072332,-0.0057898,-0.0026191,0.00072243,0.0031919,0.0056555,0.0086688,0.011602,0.013688,0.011974,0.0077905,0.00332,-0.0006854,-0.0032735,-0.0044494,-0.0051947,-0.0072072,-0.0092083,-0.010328,-0.011169,-0.011178,-0.0089968,-0.0037041,0.00087614,0.0016513,0.00045646
0.0021686,-0.0011695,-0.0028612,-0.0035353,-0.004884,-0.0068056,-0.0079208,-0.0068481,-0.0043022,-0.0012643,0.0018666,0.0055958,0.0092361,0.012234,0.014755,0.013875,0.0099973,0.0057817,0.0018376,-0.0013777,-0.0036396,-0.0055476,-0.0095075,-0.012231,-0.013197,-0.013088,-0.012164,-0.0097564,-0.0046993,-0.0005994,-2.0075e-05,0.00012934
